complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel,transaction_date,reported_date,bank_response_date,txn_id_missing_flag,user_id_missing_flag,merchant_id_missing_flag,disputed_amount_missing_flag,has_long_reporting_delay,has_long_bank_response_delay,invalid_reporting_delay,invalid_bank_response_delay,user_found_in_kyc,merchant_found_in_master,transaction_found,user_id_unmatched,merchant_id_unmatched,txn_id_unmatched
CB0001749,TXN00000318,False,USR51808,MER7982,2026-01-29 15:34:00,2026-03-16 00:00:00,2026-03-25 00:00:00,45.35138888888889,9.0,False,,True,General Complaint / Dispute,Customer Dispute,Payment made to unknown merchant as per customer statement.,Open,Low,App,2026-01-29,2026-03-16,2026-03-25,False,False,False,True,True,True,False,False,True,True,True,False,False,False
CB0001935,TXN00012027,False,USR97416,MER5463,2026-01-13 00:00:00,2026-01-15 00:00:00,2026-02-13 00:00:00,2.0,29.0,False,,True,Account Takeover / Unauthorized,Unauthorized Transaction,Payment made to unknown merchant as per customer statement.,Resolved,Low,Branch,2026-01-13,2026-01-15,2026-02-13,False,False,False,True,False,True,False,False,False,False,True,True,True,False
CB0002706,TXN00012918,False,USR27107,MER6044,,,2026-02-04 00:00:00,,,False,2316.9,False,Account Takeover / Unauthorized,unauthorized_transaction,merchant service was not delivered after payment.,Closed,Medium,Chatbot,,,2026-02-04,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0002275,TXN00002106,False,USR75120,MER3728,2026-01-24 13:15:51,2026-01-24 00:00:00,2026-02-20 00:00:00,-0.5526736111111111,27.0,True,,True,Other/Unclassified,UNAUTHORISED,Complaint received after multiple failed attempts.,Pending Bank,Medium,App,2026-01-24,2026-01-24,2026-02-20,False,False,False,True,False,True,True,False,False,False,True,True,True,False
CB0001328,TXN00010089,False,USR22644,MER2208,2026-03-10 00:00:00,2026-03-13 10:52:00,,3.452777777777778,,False,,True,Amount Mismatch,extra amount deducted,Customer says amount was debited twice.,In Progress,Low,Chatbot,2026-03-10,2026-03-13,,False,False,False,True,False,False,False,False,True,False,True,False,True,False
CB0001846,TXN00008496,False,USR13261,MER8062,2026-03-13 23:44:00,2026-03-14 00:00:00,2026-03-24 00:00:00,0.0111111111111111,10.0,False,,True,Item/Service Not Delivered,delivery issue,Customer says amount was debited twice.,Closed,Low,Chatbot,2026-03-13,2026-03-14,2026-03-24,False,False,False,True,False,True,False,False,False,True,True,True,False,False
CB0001635,TXN00008467,False,USR70836,MER6914,2026-03-11 00:00:00,2026-03-14 10:21:00,2026-03-21 00:00:00,3.43125,6.56875,False,,True,Other/Unclassified,scam,Customer says amount was debited twice.,Closed,Medium,Call Center,2026-03-11,2026-03-14,2026-03-21,False,False,False,True,False,False,False,False,False,False,True,True,True,False
CB0001766,,True,USR12686,MER7267,2026-02-18 00:00:00,2026-02-18 00:00:00,2026-03-20 10:31:04,0.0,30.438240740740746,False,1546.27,False,Account Takeover / Unauthorized,account hacked,User claims account was compromised before transaction.,Resolved,Medium,Chatbot,2026-02-18,2026-02-18,2026-03-20,True,False,False,False,False,True,False,False,False,False,False,True,True,False
CB0000460,TXN00001710,False,USR13062,MER2803,2026-03-22 00:00:00,2026-04-21 00:00:00,,30.0,,False,,True,Account Takeover / Unauthorized,ATO,customer complaint text unclear due to poor call center notes.,Resolved,Medium,IVR,2026-03-22,2026-04-21,,False,False,False,True,True,False,False,False,False,False,True,True,True,False
CB0002066,TXN00014413,False,USR86472,MER3992,2026-03-29 00:00:00,2026-04-01 21:21:33,,3.889965277777778,,False,,True,Amount Mismatch,amount mismatch,User reports money deducted but merchant denies receiving payment.,In Progress,Low,IVR,2026-03-29,2026-04-01,,False,False,False,True,False,False,False,False,True,False,True,False,True,False
CB0000855,TXN00013194,False,USR66001,MER2030,2026-01-06 00:00:00,2026-02-21 00:00:00,,46.0,,False,,True,Account Takeover / Unauthorized,account hacked,User says UPI PIN was not entered by them.,Pending Bank,Medium,Branch,2026-01-06,2026-02-21,,False,False,False,True,True,False,False,False,False,True,True,True,False,False
CB0000647,TXN00019004,False,USR46725,MER2065,2026-02-07 00:00:00,2026-02-13 17:00:51,2026-02-26 17:00:51,6.708923611111112,13.0,False,,True,Other/Unclassified,suspicious transaction,Suspicious high-value payment disputed by customer.,In Progress,Medium,Chatbot,2026-02-07,2026-02-13,2026-02-26,False,False,False,True,False,True,False,False,False,False,True,True,True,False
CB0000916,TXN00017437,False,USR25761,MER9926,2026-01-11 00:00:00,,2026-02-03 20:32:00,,,False,,True,Account Takeover / Unauthorized,login compromised,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,In Progress,Medium,App,2026-01-11,,2026-02-03,False,False,False,True,False,False,False,False,False,False,True,True,True,False
CB0002050,TXN00003990,False,USR78005,MER8100,2026-01-22 20:54:00,2026-01-27 22:54:00,,5.083333333333333,,False,,True,Amount Mismatch,extra amount deducted,Customer says amount was debited twice.,Closed,Medium,Chatbot,2026-01-22,2026-01-27,,False,False,False,True,False,False,False,False,False,False,True,True,True,False
CB0001922,TXN00008651,False,USR68820,MER5076,2026-01-13 17:01:00,2026-01-18 20:01:00,2026-01-22 00:00:00,5.125,3.1659722222222224,False,,True,Amount Mismatch,extra amount deducted,User claims account was compromised before transaction. call dropped,In Progress,Medium,App,2026-01-13,2026-01-18,2026-01-22,False,False,False,True,False,False,False,False,True,False,True,False,True,False
CB0001047,TXN00016988,False,USR13912,MER5655,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-15 14:47:00,10.0,8.615972222222222,False,,True,Amount Mismatch,extra amount deducted,User claims account was compromised before transaction.,Rejected,Medium,Call Center,2026-02-25,2026-03-07,2026-03-15,False,False,False,True,True,True,False,False,False,False,True,True,True,False
CB0001816,TXN00015001,False,USR18056,MER5439,2026-01-28 22:09:00,2026-01-31 00:00:00,2026-02-24 00:00:00,2.0770833333333334,24.0,False,,True,Item/Service Not Delivered,merchant service issue,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,In Progress,High,Branch,2026-01-28,2026-01-31,2026-02-24,False,False,False,True,False,True,False,False,True,False,True,False,True,False
CB0002180,TXN00006743,False,USR42798,MER5884,2026-01-19 09:16:00,2026-01-21 00:00:00,2026-02-12 00:00:00,1.613888888888889,22.0,False,,True,Other/Unclassified,service failed,Customer complaint text unclear due to poor call center notes.,Open,Medium,Chatbot,2026-01-19,2026-01-21,2026-02-12,False,False,False,True,False,True,False,False,False,True,True,True,False,False
CB0000502,TXN00008686,False,USR99756,MER7813,2026-01-31 00:00:00,2026-02-08 00:00:00,2026-02-12 11:23:00,8.0,4.474305555555556,False,,True,Account Takeover / Unauthorized,Unauthorized Transaction,Complaint received after multiple failed attempts. details missing,In Progress,Low,Chatbot,2026-01-31,2026-02-08,2026-02-12,False,False,False,True,True,False,False,False,False,False,True,True,True,False
CB0001303,TXN00010018,False,USR33354,MER2266,2026-01-05 21:41:53,2026-01-11 00:00:00,2026-01-22 00:00:00,5.095914351851852,11.0,False,,True,Account Takeover / Unauthorized,Account Takeover,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,Pending Bank,Low,Email,2026-01-05,2026-01-11,2026-01-22,False,False,False,True,False,True,False,False,True,True,True,False,False,False
CB0002413,TXN00012907,False,USR20360,MER3281,2026-03-28 23:07:22,2026-04-08 00:00:00,,10.036550925925926,,False,,True,Other/Unclassified,Fraud Suspected,user claims account was compromised before transaction.,Rejected,Low,IVR,2026-03-28,2026-04-08,,False,False,False,True,True,False,False,False,False,False,True,True,True,False
CB0000209,TXN59223,False,USR24507,MER4782,,2026-02-17 00:00:00,,,,False,902.0,False,Duplicate Debit,double debit,Payment made to unknown merchant as per cust statement.,Open,High,App,,2026-02-17,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
CB0002053,TXN00001807,False,USR20076,MER6717,2026-03-03 11:20:09,,2026-04-04 22:20:00,,,False,,True,Account Takeover / Unauthorized,not done by me,Complaint received after multiple failed attempts.,In Progress,Low,Chatbot,2026-03-03,,2026-04-04,False,False,False,True,False,False,False,False,False,False,True,True,True,False
CB0002665,TXN00001173,False,USR21421,MER3004,2026-02-24 16:17:15,2026-03-04 00:00:00,2026-03-08 00:00:00,7.321354166666667,4.0,False,,True,Account Takeover / Unauthorized,Unauthorized Transaction,Customer says amount was debited twice.,Closed,Medium,App,2026-02-24,2026-03-04,2026-03-08,False,False,False,True,True,False,False,False,False,False,True,True,True,False
CB0001739,TXN00013116,False,USR38088,MER8068,,2026-02-22 00:00:00,2026-02-22 20:32:19,,0.8557754629629629,False,1464.53,False,Other/Unclassified,Service Not Provided,Customer complaint text unclear due to poor call center notes.,Closed,Medium,App,,2026-02-22,2026-02-22,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002703,TXN00019588,False,USR14075,MER4041,2026-01-14 23:39:02,2026-01-25 00:00:00,2026-02-10 14:39:02,10.014560185185186,16.610439814814814,False,,True,General Complaint / Dispute,complaint,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,Closed,Medium,Chatbot,2026-01-14,2026-01-25,2026-02-10,False,False,False,True,True,True,False,False,False,True,True,True,False,False
CB0002758,,True,USR60667,MER2383,2026-03-23 06:19:08,2026-03-25 00:00:00,2026-04-13 00:00:00,1.736712962962963,19.0,False,1225.29,False,Other/Unclassified,fraud,payment made to unknown merchant as per customer statement.,In Progress,Medium,Branch,2026-03-23,2026-03-25,2026-04-13,True,False,False,False,False,True,False,False,True,True,False,False,False,False
CB0000865,TXN00005760,False,USR36182,MER2554,2026-03-28 00:00:00,2026-03-29 00:00:00,,1.0,,False,,True,Other/Unclassified,incorrect amount,merchant service was not delivered after payment.,Rejected,Medium,Email,2026-03-28,2026-03-29,,False,False,False,True,False,False,False,False,False,False,True,True,True,False
CB0002155,TXN00016461,False,USR71348,MER4824,2026-02-22 18:14:02,2026-02-25 00:00:00,2026-03-05 00:00:00,2.240254629629629,8.0,False,,True,Item/Service Not Delivered,Merchant Not Delivered,Complaint received after multiple failed attempts.,Pending Bank,High,IVR,2026-02-22,2026-02-25,2026-03-05,False,False,False,True,False,True,False,False,False,False,True,True,True,False
CB0001388,TXN00008970,False,USR73474,MER8142,,2026-04-01 12:45:30,,,,False,4522.0,False,Duplicate Debit,Duplicate Debit,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,Open,Low,IVR,,2026-04-01,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002623,,True,USR80824,MER3492,2026-01-18 14:41:00,2026-02-03 00:00:00,2026-02-21 00:00:00,15.388194444444444,18.0,False,1057.6,False,Other/Unclassified,FRAUD,Suspicious high-value payment disputed by customer.,Rejected,High,App,2026-01-18,2026-02-03,2026-02-21,True,False,False,False,True,True,False,False,False,False,False,True,True,False
CB0000336,TXN00004644,False,USR14768,MER8391,2026-03-05 00:00:00,2026-03-08 00:00:00,,3.0,,False,,True,Item/Service Not Delivered,item not received,User claims account was compromised before transaction.,Resolved,Low,IVR,2026-03-05,2026-03-08,,False,False,False,True,False,False,False,False,False,True,True,True,False,False
CB0001148,TXN00009676,False,USR60032,MER8953,2026-01-18 00:00:00,2026-02-03 00:00:00,2026-03-02 08:39:23,16.0,27.36068287037037,False,,True,Account Takeover / Unauthorized,Unauthorized Transaction,User reports money deducted but merchant denies receiving payment.,Resolved,Low,Chatbot,2026-01-18,2026-02-03,2026-03-02,False,False,False,True,True,True,False,False,False,False,True,True,True,False
CB0002699,TXN00004968,False,USR63160,MER2867,2026-02-09 02:29:10,2026-02-19 10:29:00,2026-02-27 00:00:00,10.333217592592591,7.563194444444444,False,,True,Account Takeover / Unauthorized,ATO,Customer says transaction was not authorized.,In Progress,High,IVR,2026-02-09,2026-02-19,2026-02-27,False,False,False,True,True,True,False,False,False,False,True,True,True,False
CB0002214,,True,USR72691,MER3098,2026-02-03 00:00:00,2026-02-14 00:01:00,,11.000694444444443,,False,3364.0,False,Item/Service Not Delivered,delivery issue,Payment made to unknown merchant as per customer statement.,Closed,Medium,IVR,2026-02-03,2026-02-14,,True,False,False,False,True,False,False,False,True,False,False,False,True,False
CB0000579,TXN00006902,False,USR30658,MER8779,,2026-04-09 00:00:00,2026-04-25 00:00:00,,16.0,False,2179.89,False,Amount Mismatch,Wrong Amount,Customer says amount was debited twice.,Closed,Critical,Call Center,,2026-04-09,2026-04-25,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0000572,,True,USR58062,MER2065,2026-02-18 22:15:46,2026-02-24 10:15:46,2026-03-15 00:00:00,5.5,18.57238425925926,False,1849.53,False,Other/Unclassified,UNAUTHORISED,Customer says amount was debited twice.,Closed,Medium,Chatbot,2026-02-18,2026-02-24,2026-03-15,True,False,False,False,False,True,False,False,False,False,False,True,True,False
CB0000517,TXN00001323,False,USR53151,MER9341,,2026-02-19 00:00:00,2026-02-27 21:24:00,,8.891666666666667,False,7329.0,False,Item/Service Not Delivered,no service,suspicious high-value payment disputed by customer.,Rejected,Low,Branch,,2026-02-19,2026-02-27,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000759,TXN00018597,False,USR54822,MER1382,,2026-02-14 10:59:54,2026-02-16 10:59:54,,2.0,False,2898.66,False,Account Takeover / Unauthorized,login compromised,Merchant service was not delivered after payment.,Open,Medium,IVR,,2026-02-14,2026-02-16,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001373,TXN00007769,False,USR24681,MER6081,,2026-02-14 19:34:08,2026-03-12 00:00:00,,25.18462962962963,False,813.25,False,Item/Service Not Delivered,item not received,Suspicious high-value payment disputed by customer.,Resolved,High,Chatbot,,2026-02-14,2026-03-12,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002501,TXN74548,False,USR43280,MER3768,2026-02-20 00:00:00,2026-02-22 23:25:00,2026-02-27 23:25:00,2.9756944444444446,5.0,False,,True,Item/Service Not Delivered,no service,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,In Progress,Medium,Call Center,2026-02-20,2026-02-22,2026-02-27,False,False,False,True,False,False,False,False,False,False,False,True,True,True
CB0001892,TXN00019135,False,USR46902,MER3656,2026-02-25 00:00:00,2026-02-28 00:00:00,2026-03-03 00:00:00,3.0,3.0,False,,True,Account Takeover / Unauthorized,unauthorized_transaction,Complaint received after multiple failed attempts.,Open,Medium,Chatbot,2026-02-25,2026-02-28,2026-03-03,False,False,False,True,False,False,False,False,True,False,True,False,True,False
CB0001590,TXN00014261,False,USR66321,MER8391,2026-01-02 02:08:36,2026-01-07 00:00:00,2026-01-15 00:00:00,4.910694444444444,8.0,False,,True,Item/Service Not Delivered,merchant service issue,Complaint received after multiple failed attempts.,Pending Bank,Medium,IVR,2026-01-02,2026-01-07,2026-01-15,False,False,False,True,False,True,False,False,False,True,True,True,False,False
CB0002713,TXN00016837,False,USR36321,MER2065,2026-03-09 00:00:00,2026-03-13 00:00:00,2026-03-25 00:00:00,4.0,12.0,False,,True,General Complaint / Dispute,dispute raised,Customer complaint text unclear due to poor call center notes.,Rejected,High,Chatbot,2026-03-09,2026-03-13,2026-03-25,False,False,False,True,False,True,False,False,False,False,True,True,True,False
CB0000607,TXN00007941,False,USR62254,MER1419,2026-03-01 00:00:00,2026-03-05 05:33:21,,4.231493055555555,,False,,True,Other/Unclassified,suspicious transaction,User reports money deducted but merchant denies receiving payment.,Rejected,Low,Chatbot,2026-03-01,2026-03-05,,False,False,False,True,False,False,False,False,True,False,True,False,True,False
CB0000135,TXN00013531,False,USR33763,MER2483,,2026-01-22 00:00:00,2026-02-06 00:00:00,,15.0,False,2390.0,False,Item/Service Not Delivered,item not received,User reports money deducted but merchant denies receiving payment.,In Progress,Low,App,,2026-01-22,2026-02-06,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001940,TXN00006894,False,USR19400,MER3815,,2026-02-26 00:00:00,2026-03-04 00:00:00,,6.0,False,2016.51,False,Item/Service Not Delivered,delivery issue,Customer complaint text unclear due to poor call center notes.,Rejected,High,IVR,,2026-02-26,2026-03-04,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000955,,True,USR66359,MER2992,2026-03-04 00:00:00,2026-04-18 12:26:19,,45.51827546296296,,False,1214.33,False,Item/Service Not Delivered,delivery issue,Payment made to unknown merchant as per customer statement.,Open,Low,IVR,2026-03-04,2026-04-18,,True,False,False,False,True,False,False,False,False,False,False,True,True,False
